Test
Sample	Base Mass	Observed Ion m/z	Group	Type	Name	CAS	Formula	InChIKey	Quant S/N	R.T. (min)	Quant Masses	Tailing Factor	Area	Area %	Stick Count	Concerns	Retention Index	Lib. RI	Similarity	Probability	Hit #	Peak Number	Hit 1 Name	Hit 1 Similarity	Hit 1 Probability	Hit 1 InChIKey	Hit 1 CAS	Hit 1 Formula	Hit 1 Contributor	Hit 1 Library	Hit 1 Lib. RI	Hit 2 Name	Hit 2 Similarity	Hit 2 Probability	Hit 2 InChIKey	Hit 2 CAS	Hit 2 Formula	Hit 2 Contributor	Hit 2 Library	Hit 2 Lib. RI	Hit 3 Name	Hit 3 Similarity	Hit 3 Probability	Hit 3 InChIKey	Hit 3 CAS	Hit 3 Formula	Hit 3 Contributor	Hit 3 Library	Hit 3 Lib. RI	Hit 4 Name	Hit 4 Similarity	Hit 4 Probability	Hit 4 InChIKey	Hit 4 CAS	Hit 4 Formula	Hit 4 Contributor	Hit 4 Library	Hit 4 Lib. RI	Hit 5 Name	Hit 5 Similarity	Hit 5 Probability	Hit 5 InChIKey	Hit 5 CAS	Hit 5 Formula	Hit 5 Contributor	Hit 5 Library	Hit 5 Lib. RI
200904_eQC2	57.10	170.22		Unknown	Dodecane	112-40-3	C12H26	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/SNRUBQQJIBEYMU-UHFFFAOYSA-N"">SNRUBQQJIBEYMU-UHFFFAOYSA-N</a>"	411	15.096	XIC(57.10±500ppm)	0.31	21073237	0.009	32	Spectra Search{Unable to do spectral search}	1166.4	1200	843	38.0	1	480	Dodecane	843	38.0	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/SNRUBQQJIBEYMU-UHFFFAOYSA-N"">SNRUBQQJIBEYMU-UHFFFAOYSA-N</a>"	112-40-3	C12H26	Japan AIST/NIMC Database- Spectrum MS-NW-2010	replib	1200	Dodecane	836	38.0	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/SNRUBQQJIBEYMU-UHFFFAOYSA-N"">SNRUBQQJIBEYMU-UHFFFAOYSA-N</a>"	112-40-3	C12H26		replib	1200	Dodecane	827	14.5	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/SNRUBQQJIBEYMU-UHFFFAOYSA-N"">SNRUBQQJIBEYMU-UHFFFAOYSA-N</a>"	112-40-3	C12H26	"NIST Mass Spectrometry Data Center, 1998."	mainlib	1200	Dodecane	816	38.0	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/SNRUBQQJIBEYMU-UHFFFAOYSA-N"">SNRUBQQJIBEYMU-UHFFFAOYSA-N</a>"	112-40-3	C12H26	"Chuck Anderson, Aldrich Chemical Co."	replib	1200	"Decane, 2,5,9-trimethyl-"	810	7.9	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/YKAQOUURBLPHIN-UHFFFAOYSA-N"">YKAQOUURBLPHIN-UHFFFAOYSA-N</a>"	62108-22-9	C13H28	"D.HENNEBERG, MAX-PLANCK INSTITUTE, MULHEIM, WEST GERMANY"	mainlib	
200904_eQC2	207.06	222.08		Unknown	"Cyclotrisiloxane, hexamethyl-"	541-05-9	C6H18O3Si3	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/HTDJPCNNEPUOOQ-UHFFFAOYSA-N"">HTDJPCNNEPUOOQ-UHFFFAOYSA-N</a>"	941	15.1263	XIC(207.06±500ppm)	0.22	151524752	0.062	29	Spectra Search{Unable to do spectral search}	1167.7	851 ± 0(1)	786	92.5	1	482	"Cyclotrisiloxane, hexamethyl-"	786	92.5	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/HTDJPCNNEPUOOQ-UHFFFAOYSA-N"">HTDJPCNNEPUOOQ-UHFFFAOYSA-N</a>"	541-05-9	C6H18O3Si3	Japan AIST/NIMC Database- Spectrum MS-NW-8711	replib	851 ± 0(1)	"Cyclotrisiloxane, hexamethyl-"	753	37.4	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/HTDJPCNNEPUOOQ-UHFFFAOYSA-N"">HTDJPCNNEPUOOQ-UHFFFAOYSA-N</a>"	541-05-9	C6H18O3Si3	"NIST Mass Spectrometry Data Center, 1994"	mainlib	851 ± 0(1)	"4-tert-Octylphenol, TMS derivative"	744	27.1	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/LGVXTVHRVKVONW-UHFFFAOYSA-N"">LGVXTVHRVKVONW-UHFFFAOYSA-N</a>"	78721-87-6	C17H30OSi	"A.Pleshkova, Nesmeyanov Inst.Org.Elem.Cpds, Moscow"	mainlib		"Arsenous acid, tris(trimethylsilyl) ester"	717	8.0	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/CWZNQWMMDOIFQC-UHFFFAOYSA-N"">CWZNQWMMDOIFQC-UHFFFAOYSA-N</a>"	55429-29-3	C9H27AsO3Si3	"NIST Mass Spectrometry Data Center, 2008"	mainlib		Tris(tert-butyldimethylsilyloxy)arsane	715	7.4	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/USFSDFMFEDELDX-UHFFFAOYSA-N"">USFSDFMFEDELDX-UHFFFAOYSA-N</a>"		C18H45AsO3Si3	"NIST Mass Spectrometry Data Center, 2008"	mainlib	
200904_eQC2	207.03	222.11		Unknown	"Cyclotrisiloxane, hexamethyl-"	541-05-9	C6H18O3Si3	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/HTDJPCNNEPUOOQ-UHFFFAOYSA-N"">HTDJPCNNEPUOOQ-UHFFFAOYSA-N</a>"	1046	15.2253	XIC(207.03±500ppm)	11.98	124778144	0.051	62	Spectra Search{Unable to do spectral search}	1171.8	851 ± 0(1)	798	91.6	1	490	"Cyclotrisiloxane, hexamethyl-"	798	91.6	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/HTDJPCNNEPUOOQ-UHFFFAOYSA-N"">HTDJPCNNEPUOOQ-UHFFFAOYSA-N</a>"	541-05-9	C6H18O3Si3	Japan AIST/NIMC Database- Spectrum MS-NW-8711	replib	851 ± 0(1)	"Cyclotrisiloxane, hexamethyl-"	797	54.4	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/HTDJPCNNEPUOOQ-UHFFFAOYSA-N"">HTDJPCNNEPUOOQ-UHFFFAOYSA-N</a>"	541-05-9	C6H18O3Si3	"NIST Mass Spectrometry Data Center, 1994"	mainlib	851 ± 0(1)	"4-tert-Octylphenol, TMS derivative"	760	13.2	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/LGVXTVHRVKVONW-UHFFFAOYSA-N"">LGVXTVHRVKVONW-UHFFFAOYSA-N</a>"	78721-87-6	C17H30OSi	"A.Pleshkova, Nesmeyanov Inst.Org.Elem.Cpds, Moscow"	mainlib		Tris(tert-butyldimethylsilyloxy)arsane	747	8.6	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/USFSDFMFEDELDX-UHFFFAOYSA-N"">USFSDFMFEDELDX-UHFFFAOYSA-N</a>"		C18H45AsO3Si3	"NIST Mass Spectrometry Data Center, 2008"	mainlib		"Arsenous acid, tris(trimethylsilyl) ester"	743	7.2	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/CWZNQWMMDOIFQC-UHFFFAOYSA-N"">CWZNQWMMDOIFQC-UHFFFAOYSA-N</a>"	55429-29-3	C9H27AsO3Si3	"NIST Mass Spectrometry Data Center, 2008"	mainlib	
200904_eQC2	147.08	373.29		Unknown	"Pentasiloxane, dodecamethyl-"	141-63-9	C12H36O4Si5	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/FBZANXDWQAVSTQ-UHFFFAOYSA-N"">FBZANXDWQAVSTQ-UHFFFAOYSA-N</a>"	1804	15.2523	XIC(147.08±500ppm)	1.03	150170947	0.062	263	Spectra Search{Unable to do spectral search}	1172.9	1189 ± 13(2)	718	98.0	1	492	"Pentasiloxane, dodecamethyl-"	718	98.0	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/FBZANXDWQAVSTQ-UHFFFAOYSA-N"">FBZANXDWQAVSTQ-UHFFFAOYSA-N</a>"	141-63-9	C12H36O4Si5	Chemical Concepts	replib	1189 ± 13(2)	"Trisiloxane, 1,1,1,5,5,5-hexamethyl-3,3-bis[(trimethylsilyl)oxy]-"	710	74.8	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/VNRWTCZXQWOWIG-UHFFFAOYSA-N"">VNRWTCZXQWOWIG-UHFFFAOYSA-N</a>"	3555-47-3	C12H36O4Si5	"D.HENNEBERG, MAX-PLANCK INSTITUTE, MULHEIM, WEST GERMANY"	mainlib	1125 ± 0(1)	"Pentasiloxane, dodecamethyl-"	678	20.0	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/FBZANXDWQAVSTQ-UHFFFAOYSA-N"">FBZANXDWQAVSTQ-UHFFFAOYSA-N</a>"	141-63-9	C12H36O4Si5	NIST Mass Spectrometry Data Center	mainlib	1189 ± 13(2)	"Pentasiloxane, dodecamethyl-"	671	98.0	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/FBZANXDWQAVSTQ-UHFFFAOYSA-N"">FBZANXDWQAVSTQ-UHFFFAOYSA-N</a>"	141-63-9	C12H36O4Si5	"P. BRUCK, MAGYAR TUDOMANYOS AKADEMIA, HUNGARY"	replib	1189 ± 13(2)	"Pentasiloxane, dodecamethyl-"	652	98.0	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/FBZANXDWQAVSTQ-UHFFFAOYSA-N"">FBZANXDWQAVSTQ-UHFFFAOYSA-N</a>"	141-63-9	C12H36O4Si5	"Zaikin V.G., Institute of Petrochemical Synthesis RAS"	replib	1189 ± 13(2)
200904_eQC2	144.13	144.13	y	Out of Tolerance	"L-Valine, 2TMS derivative"	7364-44-5	C11H27NO2Si2	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/UJMRIWMQZDBOTB-JTQLQIEISA-N"">UJMRIWMQZDBOTB-JTQLQIEISA-N</a>"	28747	15.4025	XIC(144.10±500ppm)	0.65	504965111	0.208	270	Spectra Search{Unable to do spectral search}	1179.2	1224 ± 4(6)	860	96.3	1	501	"L-Valine, 2TMS derivative"	860	96.3	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/UJMRIWMQZDBOTB-JTQLQIEISA-N"">UJMRIWMQZDBOTB-JTQLQIEISA-N</a>"	7364-44-5	C11H27NO2Si2	NIST Mass Spectrometry Data Center	replib	1224 ± 4(6)	"L-Valine, 2TMS derivative"	858	96.3	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/UJMRIWMQZDBOTB-JTQLQIEISA-N"">UJMRIWMQZDBOTB-JTQLQIEISA-N</a>"	7364-44-5	C11H27NO2Si2	"S. MARKEY UNIV. OF COLO. MED. CTR., DENVER, COLORADO, USA"	replib	1224 ± 4(6)	"L-Norvaline, 2TMS derivative"	848	44.4	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/FPLJIDNLONPGBI-JTQLQIEISA-N"">FPLJIDNLONPGBI-JTQLQIEISA-N</a>"	7364-45-6	C11H27NO2Si2	"S. MARKEY UNIV. OF COLO. MED. CTR., DENVER, COLORADO, USA"	mainlib	1250 ± 0(1)	"L-Valine, 2TMS derivative"	846	41.0	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/UJMRIWMQZDBOTB-JTQLQIEISA-N"">UJMRIWMQZDBOTB-JTQLQIEISA-N</a>"	7364-44-5	C11H27NO2Si2	Chemical Concepts	mainlib	1224 ± 4(6)	"Valine, 2TMS derivative"	783	6.9	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/UJMRIWMQZDBOTB-UHFFFAOYSA-N"">UJMRIWMQZDBOTB-UHFFFAOYSA-N</a>"	15984-93-7	C11H27NO2Si2	Kenneth R. Leimer et al. Journal of Chromatography A. Vol. 141. Issue 3. Pages 355-375. December 1977	mainlib	
200904_eQC2	117.05	117.05		Unknown	"Anhydro 5-mercapto-3-methyl-1,2,3,4-oxatriazolium hydroxide"		C2H3N3OS	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/IGWLSPIKKJDPLY-UHFFFAOYSA-N"">IGWLSPIKKJDPLY-UHFFFAOYSA-N</a>"	881	15.4283	XIC(117.05±500ppm)	0.34	25752150	0.011	13	Spectra Search{Unable to do spectral search}	1180.3		715	46.5	1	504	"Anhydro 5-mercapto-3-methyl-1,2,3,4-oxatriazolium hydroxide"	715	46.5	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/IGWLSPIKKJDPLY-UHFFFAOYSA-N"">IGWLSPIKKJDPLY-UHFFFAOYSA-N</a>"		C2H3N3OS	"Div. of Experiment Therapeutics WRAIR, WRAMC, Washington DC 20307"	mainlib		"2,4-Thiazolidinedione"	707	81.0	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/ZOBPZXTWZATXDG-UHFFFAOYSA-N"">ZOBPZXTWZATXDG-UHFFFAOYSA-N</a>"	2295-31-0	C3H3NO2S	Japan AIST/NIMC Database- Spectrum MS-IW-5617	replib	1354 ± 0(1)	2-Dimethyl(octyl)silyloxypropane	673	10.4	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/KCGKJSRKJLDSFH-UHFFFAOYSA-N"">KCGKJSRKJLDSFH-UHFFFAOYSA-N</a>"	87261-98-1	C13H30OSi	"V.Zaikin,Topchiev Inst.Petrochem.Synth.,Moscow"	mainlib		"Tetrahydro-1,3-oxazine-2-thione"	670	9.2	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/OCWDJXKSTXCEOU-UHFFFAOYSA-N"">OCWDJXKSTXCEOU-UHFFFAOYSA-N</a>"	17374-18-4	C4H7NOS	"P. VAINIOTALO, DEPT. CHEM., UNIV. JOENSUU, JOENSUU, FINLAND"	mainlib		"2,4-Thiazolidinedione"	667	8.2	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/ZOBPZXTWZATXDG-UHFFFAOYSA-N"">ZOBPZXTWZATXDG-UHFFFAOYSA-N</a>"	2295-31-0	C3H3NO2S	"NIST Mass Spectrometry Data Center, 1998."	mainlib	1354 ± 0(1)
200904_eQC2	73.07	375.07		Unknown	"Pentasiloxane, dodecamethyl-"	141-63-9	C12H36O4Si5	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/FBZANXDWQAVSTQ-UHFFFAOYSA-N"">FBZANXDWQAVSTQ-UHFFFAOYSA-N</a>"	1864	15.6721	XIC(73.07±500ppm)	1.16	183614356	0.076	376	Spectra Search{Unable to do spectral search}	1190.4	1189 ± 13(2)	874	98.8	1	519	"Pentasiloxane, dodecamethyl-"	874	98.8	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/FBZANXDWQAVSTQ-UHFFFAOYSA-N"">FBZANXDWQAVSTQ-UHFFFAOYSA-N</a>"	141-63-9	C12H36O4Si5	"P. BRUCK, MAGYAR TUDOMANYOS AKADEMIA, HUNGARY"	replib	1189 ± 13(2)	"Pentasiloxane, dodecamethyl-"	872	98.8	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/FBZANXDWQAVSTQ-UHFFFAOYSA-N"">FBZANXDWQAVSTQ-UHFFFAOYSA-N</a>"	141-63-9	C12H36O4Si5	Chemical Concepts	replib	1189 ± 13(2)	"Pentasiloxane, dodecamethyl-"	847	52.0	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/FBZANXDWQAVSTQ-UHFFFAOYSA-N"">FBZANXDWQAVSTQ-UHFFFAOYSA-N</a>"	141-63-9	C12H36O4Si5	NIST Mass Spectrometry Data Center	mainlib	1189 ± 13(2)	"Trisiloxane, 1,1,1,5,5,5-hexamethyl-3,3-bis[(trimethylsilyl)oxy]-"	840	39.8	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/VNRWTCZXQWOWIG-UHFFFAOYSA-N"">VNRWTCZXQWOWIG-UHFFFAOYSA-N</a>"	3555-47-3	C12H36O4Si5	"D.HENNEBERG, MAX-PLANCK INSTITUTE, MULHEIM, WEST GERMANY"	mainlib	1125 ± 0(1)	"Pentasiloxane, dodecamethyl-"	836	98.8	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/FBZANXDWQAVSTQ-UHFFFAOYSA-N"">FBZANXDWQAVSTQ-UHFFFAOYSA-N</a>"	141-63-9	C12H36O4Si5	"Zaikin V.G., Institute of Petrochemical Synthesis RAS"	replib	1189 ± 13(2)
200904_eQC2	174.12	174.12	y	Out of Tolerance	"Tyramine, 3TMS derivative"	68595-84-6	C17H35NOSi3	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/WDQQWJKBIMOZAK-UHFFFAOYSA-N"">WDQQWJKBIMOZAK-UHFFFAOYSA-N</a>"	8074	15.7518	XIC(174.09±500ppm)	0.90	98920795	0.041	139	Spectra Search{Unable to do spectral search}	1193.7	1907 ± 0(1)	816	45.2	1	524	"Tyramine, 3TMS derivative"	816	45.2	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/WDQQWJKBIMOZAK-UHFFFAOYSA-N"">WDQQWJKBIMOZAK-UHFFFAOYSA-N</a>"	68595-84-6	C17H35NOSi3	"G.S. KING, CHEM. PATHOL. DEP., QUEEN CHARLOTTE'S HOSP., LONDON"	replib	1907 ± 0(1)	"Ethanolamine, 3TMS derivative"	806	31.9	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/MZTOEZRSUGVLOG-UHFFFAOYSA-N"">MZTOEZRSUGVLOG-UHFFFAOYSA-N</a>"	5630-81-9	C11H31NOSi3	"S. MARKEY UNIV. OF COLO. MED. CTR., DENVER, COLORADO, USA"	replib	1262 ± 4(4)	"Ethanolamine, 3TMS derivative"	790	38.5	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/MZTOEZRSUGVLOG-UHFFFAOYSA-N"">MZTOEZRSUGVLOG-UHFFFAOYSA-N</a>"	5630-81-9	C11H31NOSi3	NIST Mass Spectrometry Data Center	mainlib	1262 ± 4(4)	"Ethanolamine, 3TMS derivative"	776	31.9	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/MZTOEZRSUGVLOG-UHFFFAOYSA-N"">MZTOEZRSUGVLOG-UHFFFAOYSA-N</a>"	5630-81-9	C11H31NOSi3	"J. Little, Eastman chemical company."	replib	1262 ± 4(4)	"Octopamine, 4TMS derivative"	762	6.9	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/GWLMYDPVZPWGGN-UHFFFAOYSA-N"">GWLMYDPVZPWGGN-UHFFFAOYSA-N</a>"	55556-99-5	C20H43NO2Si4	"NIST Mass Spectrometry Data Center, 2015"	replib	
200904_eQC2	147.07	147.07	y	Out of Tolerance	"4-Hydroxybutanoic acid, 2TMS derivative"	55133-95-4	C10H24O3Si2	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/JQUWWJZPEOMMSB-UHFFFAOYSA-N"">JQUWWJZPEOMMSB-UHFFFAOYSA-N</a>"	3656	15.8822	XIC(147.04±500ppm)	0.97	338499629	0.139	226	Spectra Search{Unable to do spectral search}	1199.1	1238 ± 8(3)	931	89.5	1	533	"4-Hydroxybutanoic acid, 2TMS derivative"	931	89.5	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/JQUWWJZPEOMMSB-UHFFFAOYSA-N"">JQUWWJZPEOMMSB-UHFFFAOYSA-N</a>"	55133-95-4	C10H24O3Si2	MO-56	replib	1238 ± 8(3)	"4-Hydroxybutanoic acid, 2TMS derivative"	919	89.5	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/JQUWWJZPEOMMSB-UHFFFAOYSA-N"">JQUWWJZPEOMMSB-UHFFFAOYSA-N</a>"	55133-95-4	C10H24O3Si2	"O A MAMER, MCGILL UNIVERSITY, MONTREAL, CANADA"	replib	1238 ± 8(3)	"4-Hydroxybutanoic acid, 2TMS derivative"	911	89.5	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/JQUWWJZPEOMMSB-UHFFFAOYSA-N"">JQUWWJZPEOMMSB-UHFFFAOYSA-N</a>"	55133-95-4	C10H24O3Si2	Drug Lab	replib	1238 ± 8(3)	"4-Hydroxybutanoic acid, 2TMS derivative"	908	85.1	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/JQUWWJZPEOMMSB-UHFFFAOYSA-N"">JQUWWJZPEOMMSB-UHFFFAOYSA-N</a>"	55133-95-4	C10H24O3Si2	Chemical Concepts	mainlib	1238 ± 8(3)	"4-Hydroxybutanoic acid, 2TMS derivative"	904	89.5	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/JQUWWJZPEOMMSB-UHFFFAOYSA-N"">JQUWWJZPEOMMSB-UHFFFAOYSA-N</a>"	55133-95-4	C10H24O3Si2	"J. Little, Eastman chemical company."	replib	1238 ± 8(3)
200904_eQC2	179.10	194.12		Unknown	"2,4-Dimethylphenol, TMS derivative"	16414-81-6	C11H18OSi	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/RQIFPNBYDRMGRO-UHFFFAOYSA-N"">RQIFPNBYDRMGRO-UHFFFAOYSA-N</a>"	342	15.9247	XIC(179.10±500ppm)	0.72	12153046	0.005	33	Spectra Search{Unable to do spectral search}	1200.9	1211 ± 8(2)	742	66.0	1	536	"2,4-Dimethylphenol, TMS derivative"	742	66.0	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/RQIFPNBYDRMGRO-UHFFFAOYSA-N"">RQIFPNBYDRMGRO-UHFFFAOYSA-N</a>"	16414-81-6	C11H18OSi	"W.T.RAINEY OAK RIDGE NATIONAL LABORATORY,OAK RIDGE,TN.USA"	replib	1211 ± 8(2)	"3,5-Dimethylphenol, TMS derivative"	721	28.1	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/XLZRFTUPZGLUER-UHFFFAOYSA-N"">XLZRFTUPZGLUER-UHFFFAOYSA-N</a>"	17994-05-7	C11H18OSi	"Zaikin V.G., TIPS RAS, Moscow, Russia"	replib	1213 ± 3(2)	"3,5-Dimethylphenol, TMS derivative"	713	28.1	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/XLZRFTUPZGLUER-UHFFFAOYSA-N"">XLZRFTUPZGLUER-UHFFFAOYSA-N</a>"	17994-05-7	C11H18OSi	"W.T.RAINEY OAK RIDGE NATIONAL LABORATORY,OAK RIDGE,TN.USA"	replib	1213 ± 3(2)	"3,5-Dimethylphenol, TMS derivative"	678	27.0	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/XLZRFTUPZGLUER-UHFFFAOYSA-N"">XLZRFTUPZGLUER-UHFFFAOYSA-N</a>"	17994-05-7	C11H18OSi	"John Halket,Royal Holloway, University of London, UK"	mainlib	1213 ± 3(2)	"2,5-Dimethylphenol, TMS derivative"	677	25.9	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/LRGBWSDGFQUTHX-UHFFFAOYSA-N"">LRGBWSDGFQUTHX-UHFFFAOYSA-N</a>"		C11H18OSi	"NIST Mass Spectrometry Data Center, 2009"	mainlib	1215 ± 0(1)
200904_eQC2	171.09	171.09	y	Out of Tolerance	"Urea, 2TMS derivative"	18297-63-7	C7H20N2OSi2	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/MASDFXZJIDNRTR-UHFFFAOYSA-N"">MASDFXZJIDNRTR-UHFFFAOYSA-N</a>"	7219	15.9501	XIC(171.05±500ppm)	1.07	125214492	0.052	206	Spectra Search{Unable to do spectral search}	1202.0	1249 ± 0(5)	818	95.9	1	538	"Urea, 2TMS derivative"	818	95.9	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/MASDFXZJIDNRTR-UHFFFAOYSA-N"">MASDFXZJIDNRTR-UHFFFAOYSA-N</a>"	18297-63-7	C7H20N2OSi2	Chemical Concepts	mainlib	1249 ± 0(5)	urea major RI 339930	813	97.7		57-13-6	CH4N2O		Fiehn-library		urea_RI 328823	809	97.8		57-13-6		fiehn	UCD Fiehn rtx5		"Urea, 2TMS derivative"	792	97.7	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/MASDFXZJIDNRTR-UHFFFAOYSA-N"">MASDFXZJIDNRTR-UHFFFAOYSA-N</a>"	18297-63-7	C7H20N2OSi2	"O A MAMER, MCGILL UNIVERSITY, MONTREAL, CANADA"	replib	1249 ± 0(5)	"Urea, 2TMS derivative"	738	97.7	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/MASDFXZJIDNRTR-UHFFFAOYSA-N"">MASDFXZJIDNRTR-UHFFFAOYSA-N</a>"	18297-63-7	C7H20N2OSi2	"Humboldt-Universitat zu Berlin, Department of Chemistry, Analytical Group"	replib	1249 ± 0(5)
200904_eQC2	73.07	248.14		Unknown	"Diethylene glycol, 2TMS derivative"	16654-74-3	C10H26O3Si2	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/VZCNNAQIFXLAEZ-UHFFFAOYSA-N"">VZCNNAQIFXLAEZ-UHFFFAOYSA-N</a>"	6201	16.0515	XIC(73.07±500ppm)	0.42	534270504	0.220	177	Spectra Search{Unable to do spectral search}	1206.2	1233 ± 6(2)	910	83.6	1	544	"Diethylene glycol, 2TMS derivative"	910	83.6	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/VZCNNAQIFXLAEZ-UHFFFAOYSA-N"">VZCNNAQIFXLAEZ-UHFFFAOYSA-N</a>"	16654-74-3	C10H26O3Si2	Chemical Concepts	replib	1233 ± 6(2)	"Diethylene glycol, 2TMS derivative"	893	60.7	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/VZCNNAQIFXLAEZ-UHFFFAOYSA-N"">VZCNNAQIFXLAEZ-UHFFFAOYSA-N</a>"	16654-74-3	C10H26O3Si2	"NIST Mass Spectrometry Data Center, 2007"	mainlib	1233 ± 6(2)	"Diethylene glycol, 2TMS derivative"	892	83.6	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/VZCNNAQIFXLAEZ-UHFFFAOYSA-N"">VZCNNAQIFXLAEZ-UHFFFAOYSA-N</a>"	16654-74-3	C10H26O3Si2	"D.HENNEBERG, MAX-PLANCK INSTITUTE, MULHEIM, WEST GERMANY"	replib	1233 ± 6(2)	"Diethylene glycol, 2TMS derivative"	887	83.6	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/VZCNNAQIFXLAEZ-UHFFFAOYSA-N"">VZCNNAQIFXLAEZ-UHFFFAOYSA-N</a>"	16654-74-3	C10H26O3Si2	"O A MAMER, MCGILL UNIVERSITY, MONTRE"	replib	1233 ± 6(2)	"Triethylene glycol, 2TMS derivative"	843	12.9	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/SLLVZXXJQRSFPP-UHFFFAOYSA-N"">SLLVZXXJQRSFPP-UHFFFAOYSA-N</a>"	62185-58-4	C12H30O4Si2	"D.HENNEBERG, MAX-PLANCK INSTITUTE, MULHEIM, WEST GERMANY"	replib	1489 ± 0(1)
200904_eQC2	100.09			Unknown	2-ketoadipic acid minor2_RI 332196	689-31-6			1914	16.0615	XIC(100.09±500ppm)	0.92	51891420	0.021	137	Spectra Search{Unable to do spectral search}	1206.6		783	97.3	1	545	2-ketoadipic acid minor2_RI 332196	783	97.3		689-31-6		fiehn	UCD Fiehn rtx5		2-ketoadipic acid minor1_RI 324789	718	97.3		689-31-6		fiehn	UCD Fiehn rtx5		2-Ketovaline major RI 269060	632	95.3		55493-95-3	C9H19NO3Si	meox2 major peak	Fiehn-library		2-Ketovaline minor RI 248960	622	95.3		55493-95-3	C9H19NO3Si	meox1 minor peak	Fiehn-library		2-ketoisovaleric acid 1_RI 247421	619	2.4		3715-29-5		fiehn	UCD Fiehn rtx5	
